Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-648.874388875,0.115413,-648.957691802
neutral,-648.796349739,0.115844,-648.808555347
anion,-648.769424228,0.112853,-649.058737040
