Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1570.43938391,-0.005736,-1570.50736028
neutral,-1570.32947327,-0.005058,-1570.33870522
anion,-1570.38515110,-0.008382,-1570.63323649
