Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-655.692056554,0.208149,-655.771004410
neutral,-655.621791254,0.209429,-655.630089018
anion,-655.594779179,0.206331,-655.863251671
