Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-538.938443319,0.157620,-539.016696620
neutral,-538.860856843,0.159687,-538.868853005
anion,-538.831814660,0.156024,-539.114008409
