Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-853.522369434,0.367759,-853.589413272
neutral,-853.450997682,0.369010,-853.455988237
anion,-853.427467168,0.363267,-853.674164992
