Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-420.970321814,0.077204,-421.052979627
neutral,-420.894261242,0.079367,-420.903380369
anion,-420.853457706,0.073914,-421.153129404
