Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-3108.87171997,0.081314,-3108.9542578370
neutral,-3108.78635437,0.083897,-3108.8045773093
anion,-3108.78528489,0.078460,-3109.0626791857
