Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1124.27357362,0.136128,-1124.3590865763
neutral,-1124.21018704,0.139567,-1124.2365619871
anion,-1124.17981351,0.132309,-1124.4514984531
