Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-754.457601085,0.113556,-754.5525787947
neutral,-754.393036584,0.117993,-754.4260503009
anion,-754.357081140,0.106143,-754.6465573601
