Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-799.779850980,0.169843,-799.8624608154
neutral,-799.722451573,0.169234,-799.7401390085
anion,-799.689335980,0.166991,-799.9569522222
