Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1144.90462832,0.207477,-1144.9888336325
neutral,-1144.82977399,0.209098,-1144.8536908749
anion,-1144.82913661,0.205704,-1145.0884882568
