Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-858.940868878,0.182100,-859.0287808120
neutral,-858.884939161,0.183261,-858.9051968091
anion,-858.847735929,0.179787,-859.1218487337
