Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-918.097966852,0.192959,-918.1906591025
neutral,-918.043394750,0.198095,-918.0663459145
anion,-918.003274362,0.191879,-918.2822511112
