Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1608.24847238,0.114489,-1608.3246301352
neutral,-1608.17495988,0.117845,-1608.1896584675
anion,-1608.16620361,0.111730,-1608.4262388643
