Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1144.91537711,0.203920,-1145.0020197154
neutral,-1144.84253794,0.207694,-1144.8655998835
anion,-1144.83983860,0.203491,-1145.1013652012
