Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-838.134360044,0.187096,-838.2249126670
neutral,-838.063762352,0.189022,-838.0820953177
anion,-838.048295882,0.185546,-838.3365686806
