Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-838.507846109,0.132922,-838.6109011431
neutral,-838.431224274,0.135296,-838.4606663790
anion,-838.415540120,0.130727,-838.7235549275
