Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-613.985026366,0.146327,-614.0792702880
neutral,-613.915377580,0.148616,-613.9302983650
anion,-613.884634409,0.145229,-614.1922560357
