Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-5761.07758676,0.118899,-5761.1452572310
neutral,-5760.99506391,0.119364,-5761.0023979509
anion,-5760.99640034,0.115899,-5761.2455427978
