Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-771.283284708,0.251136,-771.3627656116
neutral,-771.215018052,0.253350,-771.2270784995
anion,-771.195155963,0.249451,-771.4582096156
