Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-988.934967201,0.108393,-989.0185134251
neutral,-988.864323104,0.110462,-988.8822402541
anion,-988.840630543,0.106142,-989.1197004315
