Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1219.15094022,0.201902,-1219.2413885029
neutral,-1219.04974540,0.203056,-1219.0820393257
anion,-1219.09698207,0.200723,-1219.3604445347
