Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-649.884900758,0.124198,-649.9738937529
neutral,-649.819327458,0.127140,-649.8366182176
anion,-649.782623777,0.121829,-650.0719371306
