Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-613.973872655,0.146434,-614.0534158704
neutral,-613.905834516,0.149034,-613.9170411866
anion,-613.867793090,0.142633,-614.1489660878
