Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-798.810200342,0.160685,-798.8926719715
neutral,-798.739466104,0.162489,-798.7566612840
anion,-798.719776406,0.158850,-798.9926130441
