Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-994.961705373,0.083929,-995.0412275608
neutral,-994.878330559,0.086202,-994.8908091248
anion,-994.870790289,0.081588,-995.1518289370
