Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-964.518299657,0.333413,-964.5967026934
neutral,-964.444358087,0.336231,-964.4576135194
anion,-964.444836333,0.331973,-964.6952923637
