Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-798.800600298,0.158507,-798.8893808639
neutral,-798.727882424,0.160622,-798.7513375730
anion,-798.714764572,0.156898,-798.9910829186
