Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1795.29869919,0.617706,-1795.37548715
neutral,-1795.22429002,0.620547,-1795.23649833
anion,-1795.25748714,0.617863,-1795.46601564
