Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-649.894782011,0.122522,-649.980962188
neutral,-649.829806513,0.125585,-649.844911392
anion,-649.791680204,0.121294,-650.074055464
