Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-990.228964570,0.161463,-990.311953874
neutral,-990.160537770,0.165829,-990.178893114
anion,-990.155541889,0.160393,-990.417160366
