Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1305.34768910,0.349639,-1305.42293484
neutral,-1305.27064698,0.352667,-1305.28368576
anion,-1305.28101620,0.348648,-1305.51765838
