Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1194.41946623,0.391844,-1194.49411616
neutral,-1194.34411684,0.394620,-1194.35483700
anion,-1194.34889154,0.389304,-1194.58915804
