Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-3577.38994921,0.346658,-3577.46497787
neutral,-3577.31441762,0.349552,-3577.32592206
anion,-3577.33139325,0.339801,-3577.52812938
