Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1144.91540446,0.203858,-1144.99516695
neutral,-1144.84264217,0.207711,-1144.85913701
anion,-1144.83926009,0.202909,-1145.09158096
