Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-767.660321172,0.189741,-767.732023031
neutral,-767.599461906,0.191911,-767.606740094
anion,-767.564280171,0.185540,-767.820005491
