Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-858.940868878,0.182100,-859.022752637
neutral,-858.884939161,0.183261,-858.899168222
anion,-858.847735929,0.179787,-859.112995529
