Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-728.346184467,0.163558,-728.422284721
neutral,-728.282723467,0.165298,-728.291911165
anion,-728.252833064,0.161805,-728.515240530
