Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-878.824998263,0.169885,-878.902373434
neutral,-878.757606275,0.173483,-878.770189180
anion,-878.744380473,0.165759,-879.003556019
