Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1144.90461574,0.208168,-1144.98110208
neutral,-1144.82935446,0.209452,-1144.84552857
anion,-1144.84405017,0.206423,-1145.09153066
