Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-3301.89502097,0.150891,-3301.96631576
neutral,-3301.82394410,0.153710,-3301.83261289
anion,-3301.81044309,0.146664,-3302.06310542
