Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-918.126860975,0.194460,-918.208996872
neutral,-918.070409479,0.198982,-918.084277782
anion,-918.040622852,0.189906,-918.296203556
