Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-996.371261932,0.223650,-996.444157044
neutral,-996.310459583,0.227743,-996.322016290
anion,-996.293056572,0.219770,-996.535084157
