Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1004.33652440,0.167336,-1004.41326856
neutral,-1004.26691297,0.168846,-1004.28614845
anion,-1004.26582338,0.165253,-1004.51671775
