Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1204.01398800,0.141641,-1204.08847837
neutral,-1203.94791579,0.143521,-1203.95890820
anion,-1203.92761608,0.138725,-1204.18422433
