Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-653.031966627,0.157302,-653.106307420
neutral,-653.004667970,0.165850,-653.013163097
anion,-652.923996500,0.159586,-653.165021695
