Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-696.230531932,0.258597,-696.318784868
neutral,-696.157254472,0.261955,-696.170073291
anion,-696.144093879,0.257787,-696.417362616
