Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-727.293063820,0.152494,-727.381214646
neutral,-727.225996908,0.155672,-727.242002897
anion,-727.200875611,0.151830,-727.475826633
