061  pivaloyl-1,4-benzoquinone
062  phenyl-1,4-benzoquinone 363–03–1
063  2,3-diphenyl-1,4-benzoquinone 71329-17-4
064  2,5-diphenyl-1,4-benzoquinone 844-51-9
065  phenoxymethyl-1,4-benzoquinone 7714-50-3
066  phenylsulfonyl-1,4-benzoquinone
067  2-phenylsulfonyl-3-acetyl-1,4-benzoquinone
068 2-phenylsulfonyl-3-pivaloyl-1,4-benzoquinone
069 2-phenylsulfonyl-3-benzoyl-1,4-benzoquinone
070 2-phenylsulfonyl-5,6-dimethyl-1,4-benzoquinone 145746-45-8
071 phenylsulfonyl-trimethyl-1,4-benzoquinone 145746-63-0
072 2,5-diphenylsulfonyl-1,4-benzoquinone
073 2,5-diphenylsulfonyl-3,6-dimethyl-1,4-benzoquinone
074 2,6-diphenylsulfonyl-3,5-dimethyl-1,4-benzoquinone
075 trifluoromethyl-1,4-benzoquinone
076 benzoyl-1,4-benzoquinone 36,041-39-1
077 (2′-methyl)benzoyl-1,4-benzoquinone
078 (2′,6′-dimethyl)benzoyl-1,4-benzoquinone
079 2-benzoyl-3-methyl-1,4-benzoquinone
080 2-benzoyl-5-methyl-1,4-benzoquinone
081 2-(2′-methyl)benzoyl-3-methyl-1,4-benzoquinone
082 methoxy-1,4-benzoquinone 2880-58-2
083 2-methoxy-3-methyl-1,4-benzoquinone 2207-57-0
084 2,3-dimethoxy-1,4-benzoquinone 3117-02-0
085 2,5-dimethoxy-1,4-benzoquinone 3117-03-1
086 2,6-dimethoxy-1,4-benzoquinone 530-55-2
087 2,3-dimethoxy-5-methyl-1,4-benzoquinone 605-94-7
088 2,3-dimethoxy-5,6-dibromo-1,4-benzoquinone
089 2,3-dimethoxy-5,6-dimethyl-1,4-benzoquinone 483-54-5
090 2,3-dimethoxy-5-methyl-6-decyl-1,4-benzoquinone 55486-00-5
091 2,3-dimethoxy-5-methyl-6-prenyl-1,4-benzoquinone
092 2,3-dimethoxy-5-methyl-6-triprenyl-1,4-benzoquinone
093 2,3-dimethoxy-5-methyl-6-decaprenyl-1,4-benzoquinone
094 2-methoxy-3-amino-5-methyl-6-decaprenyl-1,4-benzoquinone
095 (1′-hydroxyethyl)-1,4-benzoquinone
096 methoxycarbonyl-1,4-benzoquinone 3958-79-0
097 2-methoxycarbonyl-3-phenylsulfonyl-1,4-benzoquinone
098 2,5-dimethoxycarbonyl-1,4-benzoquinone
099 (2′-nitro)phenyl-1,4-benzoquinone
100 2,5-diethylamino-1,4-benzoquinone
101 2,5-di[(2′-methyl)methylaminocarbonyl-methylamino]-3,6-dichloro-1,4-benzoquinone
102 phenylthio-1,4-benzoquinone
103 2-isopropylthio-5-t-butyl-1,4-benzoquinone
104 2-isopropylamino-6-t-butyl-1,4-benzoquinone
105 2-t-butylamino-5-t-butyl-1,4-benzoquinone
106 2-t-butylamino-6-t-butyl-1,4-benzoquinone
107 2,5-di-t-butylamino-1,4-benzoquinone
108 2-hydroxy-3-methyl-1,4-benzoquinone 2913-48-6
109 2-hydroxy-3-methyl-5,6-dibromo-1,4-benzoquinone
110 2-hydroxy-3,6-dimethyl-5-undecyl-1,4-benzoquinone 709037-92-3
111 2,5-dihydroxy-1,4-benzoquinone 615-94-1
112 2,5-dihydroxy-3,6-dichloro-1,4-benzoquinone 87-88-7
113 2,5-dipiperidino-1,4-benzoquinone 1521-04-6
114 3’indolyl-1,4-benzoquinone
115 2-chloro-3-methoxycarbonyl-1,4-benzoquinone
116 3,x-dichloro-2-methoxycarbonyl-1,4-benzoquinone
