Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-3393.21180869,0.144587,-3393.2816762184
neutral,-3393.13704589,0.146998,-3393.1481323749
anion,-3393.14106272,0.140128,-3393.3878782525
