Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-914.782078978,0.147594,-914.8637641433
neutral,-914.709783321,0.151081,-914.7310687471
anion,-914.714914144,0.145811,-914.9741828957
