Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-914.767644746,0.146379,-914.8573843404
neutral,-914.698845873,0.150204,-914.7262546162
anion,-914.685247613,0.142608,-914.9587824728
