Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-839.518199748,0.143958,-839.6062326880
neutral,-839.454121709,0.147093,-839.4779175484
anion,-839.423852859,0.141683,-839.6991525819
