Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1293.04862613,0.158032,-1293.1329296191
neutral,-1292.96669697,0.160583,-1292.9926155448
anion,-1292.98026264,0.155828,-1293.2381254857
