Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-939.767120193,0.267639,-939.8414007044
neutral,-939.710716223,0.272739,-939.7265023865
anion,-939.681261768,0.265714,-939.9360202800
