Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1312.32062384,0.132998,-1312.5691777194
neutral,-1312.33967145,0.135934,-1312.4346627746
anion,-1312.15773805,0.133824,-1312.6667252073
