Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-916.973009656,0.174316,-917.0525699570
neutral,-916.898059321,0.177155,-916.9154719116
anion,-916.897750505,0.171551,-917.1563697070
