Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1140.54905063,0.156486,-1140.6297050429
neutral,-1140.47161841,0.160472,-1140.4968617218
anion,-1140.50511748,0.156025,-1140.7493364586
