Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-954.090667527,0.173904,-954.1705377578
neutral,-954.018370197,0.177591,-954.0357697505
anion,-954.014828992,0.168860,-954.2772847162
