Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-842.910720784,0.193034,-842.9958172111
neutral,-842.844900975,0.195837,-842.8646098025
anion,-842.825810759,0.191217,-843.0919338173
