Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-1236.25015483,0.453755,-1236.3303768558
neutral,-1236.17580921,0.454746,-1236.1946107918
anion,-1236.18011624,0.452034,-1236.4180148826
