Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-609.587260065,0.086823,-609.6700790738
neutral,-609.496923314,0.088599,-609.5151476583
anion,-609.494251222,0.084721,-609.7819199866
