Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-765.444351675,0.156346,-765.5264263702
neutral,-765.347597175,0.159348,-765.3696792995
anion,-765.368136596,0.154386,-765.6434008187
