Protonation State,SCFE(g),Thermal Correction to Gibss Free Energy,SCFE(sol)
radical,-535.523399144,0.104989,-535.6041870295
neutral,-535.447916941,0.106916,-535.4594949357
anion,-535.414884177,0.102803,-535.70766611
